ds,category,yhat
2022-08-15,Hashtag_#Fashion,-0.39148856600163445
2022-08-15,Hashtag_#Music,0.2762120982525782
2022-08-15,Hashtag_#Music,0.2762120982525782
2022-08-15,Hashtag_#Fitness,0.4448739525008202
2022-08-15,Hashtag_#Fitness,0.4448739525008202
2022-08-15,Hashtag_#Music,0.2762120982525782
2022-08-16,Hashtag_#Viral,-0.2448645593603706
2022-08-16,Hashtag_#Fitness,0.4484975693705637
2022-08-16,Hashtag_#Fitness,0.4484975693705637
2022-08-16,Hashtag_#Music,0.2994813913627121
2022-08-16,Hashtag_#Tech,0.21268048592779298
2022-08-16,Hashtag_#Music,0.2994813913627121
2022-08-17,Hashtag_#Tech,0.11802899825916881
2022-08-17,Hashtag_#Gaming,-0.02937755868751321
2022-08-17,Hashtag_#Viral,-0.16845843822598391
2022-08-17,Hashtag_#Education,0.16533462945484842
2022-08-17,Hashtag_#Education,0.16533462945484842
2022-08-18,Hashtag_#Tech,0.19517383260528123
2022-08-18,Hashtag_#Viral,-0.0033975794401075177
2022-08-19,Hashtag_#Fitness,0.536204707119466
2022-08-19,Hashtag_#Fitness,0.536204707119466
2022-08-19,Hashtag_#Education,0.3426751494142973
2022-08-19,Hashtag_#Music,0.0682338421404684
2022-08-19,Hashtag_#Music,0.0682338421404684
2022-08-19,Hashtag_#Fitness,0.536204707119466
2022-08-19,Hashtag_#Fitness,0.536204707119466
2022-08-19,Hashtag_#Fashion,-0.39709951916585357
2022-08-19,Hashtag_#Tech,0.13306236219149797
2022-08-20,Hashtag_#Tech,0.17747547926280685
2022-08-20,Hashtag_#Gaming,0.2233441627157658
2022-08-20,Hashtag_#Education,0.06610301435424927
2022-08-20,Hashtag_#Gaming,0.2233441627157658
2022-08-20,Hashtag_#Education,0.06610301435424927
2022-08-21,Hashtag_#Fashion,-0.2310202374633306
2022-08-21,Hashtag_#Education,0.03308102835813645
2022-08-21,Hashtag_#Fitness,0.2920279044696056
2022-08-21,Hashtag_#Fitness,0.2920279044696056
2022-08-21,Hashtag_#Fashion,-0.2310202374633306
2022-08-21,Hashtag_#Viral,0.01502194039920507
2022-08-21,Hashtag_#Gaming,0.00460168994927343
2022-08-22,Hashtag_#Fashion,-0.4273162157072241
2022-08-22,Hashtag_#Music,0.18740645032783684
2022-08-22,Hashtag_#Music,0.18740645032783684
2022-08-22,Hashtag_#Music,0.18740645032783684
2022-08-22,Hashtag_#Music,0.18740645032783684
2022-08-22,Hashtag_#Fashion,-0.4273162157072241
2022-08-23,Hashtag_#Gaming,0.24535461974211364
2022-08-23,Hashtag_#Viral,-0.2953873740282896
2022-08-23,Hashtag_#Viral,-0.2953873740282896
2022-08-23,Hashtag_#Gaming,0.24535461974211364
2022-08-24,Hashtag_#Tech,-0.048024486972327286
2022-08-24,Hashtag_#Tech,-0.048024486972327286
2022-08-24,Hashtag_#Education,0.1593840530816665
2022-08-24,Hashtag_#Education,0.1593840530816665
2022-08-25,Hashtag_#Gaming,-0.10036129258092419
2022-08-25,Hashtag_#Fashion,-0.5306610498081221
2022-08-25,Hashtag_#Education,0.4333731930817296
2022-08-25,Hashtag_#Viral,-0.037235485854886216
2022-08-25,Hashtag_#Tech,0.016950629447864813
2022-08-25,Hashtag_#Fashion,-0.5306610498081221
2022-08-25,Hashtag_#Gaming,-0.10036129258092419
2022-08-25,Hashtag_#Education,0.4333731930817296
2022-08-26,Hashtag_#Viral,0.03299600739146297
2022-08-26,Hashtag_#Gaming,-0.0471636868988391
2022-08-26,Hashtag_#Education,0.2748406096947422
2022-08-26,Hashtag_#Education,0.2748406096947422
2022-08-26,Hashtag_#Tech,-0.053093900266490884
2022-08-26,Hashtag_#Tech,-0.053093900266490884
2022-08-26,Hashtag_#Gaming,-0.0471636868988391
2022-08-26,Hashtag_#Viral,0.03299600739146297
2022-08-27,Hashtag_#Music,-0.10287743784680647
2022-08-27,Hashtag_#Education,-0.031216905066848426
2022-08-27,Hashtag_#Music,-0.10287743784680647
2022-08-27,Hashtag_#Fashion,-0.12432357274516338
2022-08-27,Hashtag_#Education,-0.031216905066848426
2022-08-28,Hashtag_#Music,0.15593350765545555
2022-08-28,Hashtag_#Music,0.15593350765545555
2022-08-28,Hashtag_#Gaming,0.018552296502990312
2022-08-28,Hashtag_#Music,0.15593350765545555
2022-08-29,Hashtag_#Gaming,0.22819503037255998
2022-08-29,Hashtag_#Viral,-0.11496358243119872
2022-08-29,Hashtag_#Fitness,0.054736611394437265
2022-08-29,Hashtag_#Viral,-0.11496358243119872
2022-08-29,Hashtag_#Fitness,0.054736611394437265
2022-08-29,Hashtag_#Gaming,0.22819503037255998
2022-08-29,Hashtag_#Fitness,0.054736611394437265
2022-08-29,Hashtag_#Education,-0.23244529594951124
2022-08-30,Hashtag_#Gaming,0.285535340876235
2022-08-30,Hashtag_#Gaming,0.285535340876235
2022-08-30,Hashtag_#Gaming,0.285535340876235
2022-08-30,Hashtag_#Gaming,0.285535340876235
2022-08-30,Hashtag_#Education,-0.10659382156249854
2022-08-30,Hashtag_#Education,-0.10659382156249854
2022-08-30,Hashtag_#Tech,-0.10863043915332554
2022-08-31,Hashtag_#Fashion,-0.1829124624906544
2022-08-31,Hashtag_#Fashion,-0.1829124624906544
2022-08-31,Hashtag_#Gaming,-0.01123816760339108
2022-08-31,Hashtag_#Gaming,-0.01123816760339108
2022-09-01,Hashtag_#Fitness,0.06996999513299451
2022-09-01,Hashtag_#Music,0.0004384790283999164
2022-09-01,Hashtag_#Education,0.22801351712082923
2022-09-01,Hashtag_#Education,0.22801351712082923
2022-09-01,Hashtag_#Gaming,-0.03554449410274599
2022-09-01,Hashtag_#Education,0.22801351712082923
2022-09-01,Hashtag_#Gaming,-0.03554449410274599
2022-09-02,Hashtag_#Fashion,-0.21376109458484274
2022-09-02,Hashtag_#Tech,-0.16597783908257308
2022-09-02,Hashtag_#Fitness,-0.07454860624626358
2022-09-02,Hashtag_#Fashion,-0.21376109458484274
2022-09-02,Hashtag_#Fitness,-0.07454860624626358
2022-09-02,Hashtag_#Tech,-0.16597783908257308
2022-09-02,Hashtag_#Fashion,-0.21376109458484274
2022-09-02,Hashtag_#Fitness,-0.07454860624626358
2022-09-02,Hashtag_#Fashion,-0.21376109458484274
2022-09-03,Hashtag_#Education,-0.2526075083419081
2022-09-03,Hashtag_#Gaming,0.31001567775283856
2022-09-03,Hashtag_#Gaming,0.31001567775283856
2022-09-03,Hashtag_#Gaming,0.31001567775283856
2022-09-03,Hashtag_#Gaming,0.31001567775283856
2022-09-03,Hashtag_#Education,-0.2526075083419081
2022-09-03,Hashtag_#Viral,-0.31291298812118384
2022-09-03,Hashtag_#Tech,-0.09831434553504227
2022-09-03,Hashtag_#Fitness,-0.009043861481224186
2022-09-03,Hashtag_#Fitness,-0.009043861481224186
2022-09-03,Hashtag_#Tech,-0.09831434553504227
2022-09-03,Hashtag_#Viral,-0.31291298812118384
2022-09-03,Hashtag_#Fashion,0.045292580459986534
2022-09-03,Hashtag_#Education,-0.2526075083419081
2022-09-03,Hashtag_#Fashion,0.045292580459986534
2022-09-04,Hashtag_#Fashion,0.01582661423408134
2022-09-04,Hashtag_#Education,-0.31435327813757097
2022-09-04,Hashtag_#Gaming,0.11278618058332562
2022-09-04,Hashtag_#Education,-0.31435327813757097
2022-09-04,Hashtag_#Education,-0.31435327813757097
2022-09-04,Hashtag_#Gaming,0.11278618058332562
2022-09-04,Hashtag_#Fashion,0.01582661423408134
2022-09-05,Hashtag_#Education,-0.4513529993521716
2022-09-05,Hashtag_#Education,-0.4513529993521716
2022-09-05,Hashtag_#Education,-0.4513529993521716
2022-09-05,Hashtag_#Education,-0.4513529993521716
2022-09-06,Hashtag_#Fashion,0.04413521471866816
2022-09-06,Hashtag_#Viral,-0.28540588627200447
2022-09-06,Hashtag_#Fashion,0.04413521471866816
2022-09-06,Hashtag_#Fashion,0.04413521471866816
2022-09-06,Hashtag_#Education,-0.3173583196376361
2022-09-06,Hashtag_#Tech,-0.10209760247464995
2022-09-06,Hashtag_#Fashion,0.04413521471866816
2022-09-06,Hashtag_#Education,-0.3173583196376361
2022-09-06,Hashtag_#Education,-0.3173583196376361
2022-09-06,Hashtag_#Tech,-0.10209760247464995
2022-09-07,Hashtag_#Viral,-0.1996276700842617
2022-09-07,Hashtag_#Music,-0.3637058381706107
2022-09-07,Hashtag_#Music,-0.3637058381706107
2022-09-07,Hashtag_#Gaming,0.09822621811851029
2022-09-07,Hashtag_#Fashion,0.016559567535160483
2022-09-07,Hashtag_#Viral,-0.1996276700842617
2022-09-07,Hashtag_#Fashion,0.016559567535160483
2022-09-07,Hashtag_#Music,-0.3637058381706107
2022-09-07,Hashtag_#Gaming,0.09822621811851029
2022-09-07,Hashtag_#Tech,-0.16470435461876273
2022-09-07,Hashtag_#Tech,-0.16470435461876273
2022-09-07,Hashtag_#Gaming,0.09822621811851029
2022-09-08,Hashtag_#Music,-0.13969677247960738
2022-09-08,Hashtag_#Viral,-0.027404443895898994
2022-09-08,Hashtag_#Viral,-0.027404443895898994
2022-09-08,Hashtag_#Fashion,-0.19159675259806438
2022-09-08,Hashtag_#Fashion,-0.19159675259806438
2022-09-08,Hashtag_#Music,-0.13969677247960738
2022-09-08,Hashtag_#Viral,-0.027404443895898994
2022-09-08,Hashtag_#Fashion,-0.19159675259806438
2022-09-08,Hashtag_#Viral,-0.027404443895898994
2022-09-09,Hashtag_#Fitness,-0.40625862649337346
2022-09-09,Hashtag_#Gaming,0.13854323048946077
2022-09-09,Hashtag_#Music,-0.43978601393311795
2022-09-09,Hashtag_#Education,-0.10232998297356963
2022-09-09,Hashtag_#Music,-0.43978601393311795
2022-09-09,Hashtag_#Music,-0.43978601393311795
2022-09-09,Hashtag_#Education,-0.10232998297356963
2022-09-09,Hashtag_#Fitness,-0.40625862649337346
2022-09-09,Hashtag_#Education,-0.10232998297356963
2022-09-09,Hashtag_#Fashion,-0.018174028966133675
2022-09-09,Hashtag_#Viral,0.0395701598128727
2022-09-09,Hashtag_#Viral,0.0395701598128727
2022-09-09,Hashtag_#Fitness,-0.40625862649337346
2022-09-10,Hashtag_#Gaming,0.4169135940466342
2022-09-10,Hashtag_#Fashion,0.23386811853430628
2022-09-10,Hashtag_#Gaming,0.4169135940466342
2022-09-10,Hashtag_#Education,-0.3908056500786526
2022-09-10,Hashtag_#Education,-0.3908056500786526
2022-09-10,Hashtag_#Gaming,0.4169135940466342
2022-09-10,Hashtag_#Fitness,-0.31425133778334924
2022-09-10,Hashtag_#Fashion,0.23386811853430628
2022-09-10,Hashtag_#Education,-0.3908056500786526
2022-09-10,Hashtag_#Fashion,0.23386811853430628
2022-09-10,Hashtag_#Music,-0.41031672853312806
2022-09-11,Hashtag_#Viral,-0.0019154820869493189
2022-09-11,Hashtag_#Fitness,-0.6662833874359462
2022-09-11,Hashtag_#Viral,-0.0019154820869493189
2022-09-11,Hashtag_#Music,-0.1229769150431925
2022-09-12,Hashtag_#Fashion,0.012673244910625006
2022-09-12,Hashtag_#Music,-0.26849744491007066
2022-09-12,Hashtag_#Education,-0.5357713228558271
2022-09-12,Hashtag_#Fashion,0.012673244910625006
2022-09-12,Hashtag_#Tech,-0.11346028343970664
2022-09-13,Hashtag_#Fitness,-0.5927873065416781
2022-09-13,Hashtag_#Gaming,0.4776355874991453
2022-09-13,Hashtag_#Music,-0.24157930946558626
2022-09-13,Hashtag_#Tech,0.09560470369164425
2022-09-13,Hashtag_#Tech,0.09560470369164425
2022-09-13,Hashtag_#Gaming,0.4776355874991453
2022-09-14,Hashtag_#Fashion,0.14569329059384079
2022-09-14,Hashtag_#Fashion,0.14569329059384079
2022-09-14,Hashtag_#Fashion,0.14569329059384079
2022-09-15,Hashtag_#Fashion,-0.08390558179056759
2022-09-15,Hashtag_#Viral,-0.0782883692271615
2022-09-15,Hashtag_#Viral,-0.0782883692271615
2022-09-15,Hashtag_#Gaming,0.13773749707391422
2022-09-15,Hashtag_#Viral,-0.0782883692271615
2022-09-15,Hashtag_#Viral,-0.0782883692271615
2022-09-15,Hashtag_#Gaming,0.13773749707391422
2022-09-15,Hashtag_#Music,-0.13775157545403982
2022-09-15,Hashtag_#Education,0.050534610259829624
2022-09-15,Hashtag_#Gaming,0.13773749707391422
2022-09-16,Hashtag_#Gaming,0.1872024211003539
2022-09-16,Hashtag_#Fashion,0.06618442642553399
2022-09-17,Hashtag_#Viral,-0.3906891197430905
2022-09-17,Hashtag_#Tech,0.2549681819873612
2022-09-17,Hashtag_#Tech,0.2549681819873612
2022-09-17,Hashtag_#Fitness,-0.3510422319640093
2022-09-17,Hashtag_#Tech,0.2549681819873612
2022-09-17,Hashtag_#Viral,-0.3906891197430905
2022-09-18,Hashtag_#Tech,0.37333502584981043
2022-09-18,Hashtag_#Tech,0.37333502584981043
2022-09-18,Hashtag_#Viral,-0.07509776508788456
2022-09-18,Hashtag_#Viral,-0.07509776508788456
2022-09-18,Hashtag_#Viral,-0.07509776508788456
2022-09-18,Hashtag_#Tech,0.37333502584981043
2022-09-20,Hashtag_#Viral,-0.4041604078126658
2022-09-20,Hashtag_#Music,-0.12671569240893027
2022-09-20,Hashtag_#Tech,0.2825669759630281
2022-09-20,Hashtag_#Music,-0.12671569240893027
2022-09-20,Hashtag_#Tech,0.2825669759630281
2022-09-20,Hashtag_#Fashion,0.17441344585908908
2022-09-20,Hashtag_#Fitness,-0.500488062682481
2022-09-20,Hashtag_#Gaming,0.46016082417913395
2022-09-20,Hashtag_#Tech,0.2825669759630281
2022-09-21,Hashtag_#Gaming,0.13791604126196846
2022-09-21,Hashtag_#Fitness,-0.48973247780687645
2022-09-21,Hashtag_#Fashion,0.10254905497670155
2022-09-21,Hashtag_#Education,-0.10883198809910144
2022-09-21,Hashtag_#Tech,0.21286665948494332
2022-09-21,Hashtag_#Tech,0.21286665948494332
2022-09-21,Hashtag_#Fitness,-0.48973247780687645
2022-09-21,Hashtag_#Education,-0.10883198809910144
2022-09-21,Hashtag_#Viral,-0.33055368422211795
2022-09-21,Hashtag_#Tech,0.21286665948494332
2022-09-21,Hashtag_#Viral,-0.33055368422211795
2022-09-21,Hashtag_#Viral,-0.33055368422211795
2022-09-21,Hashtag_#Tech,0.21286665948494332
2022-09-22,Hashtag_#Tech,0.3138964410841076
2022-09-22,Hashtag_#Tech,0.3138964410841076
2022-09-22,Hashtag_#Fitness,-0.2362964684946866
2022-09-22,Hashtag_#Tech,0.3138964410841076
2022-09-22,Hashtag_#Education,0.20999829324688632
2022-09-23,Hashtag_#Fitness,-0.28050238468993605
2022-09-23,Hashtag_#Fitness,-0.28050238468993605
2022-09-24,Hashtag_#Education,-0.15558857257642936
2022-09-24,Hashtag_#Fashion,0.18445356004010854
2022-09-24,Hashtag_#Education,-0.15558857257642936
2022-09-24,Hashtag_#Fitness,-0.11302746953048097
2022-09-24,Hashtag_#Gaming,0.3621797336397022
2022-09-24,Hashtag_#Education,-0.15558857257642936
2022-09-25,Hashtag_#Fashion,0.10180016323378395
2022-09-25,Hashtag_#Gaming,0.12719683596690307
2022-09-25,Hashtag_#Fashion,0.10180016323378395
2022-09-25,Hashtag_#Viral,-0.16580745730049717
2022-09-25,Hashtag_#Fitness,-0.3932643121926974
2022-09-25,Hashtag_#Viral,-0.16580745730049717
2022-09-25,Hashtag_#Fitness,-0.3932643121926974
2022-09-26,Hashtag_#Fashion,-0.11978980661770555
2022-09-26,Hashtag_#Music,0.054884062446366164
2022-09-26,Hashtag_#Viral,-0.2968623454946625
2022-09-26,Hashtag_#Viral,-0.2968623454946625
2022-09-26,Hashtag_#Viral,-0.2968623454946625
2022-09-27,Hashtag_#Gaming,0.32559263312088094
2022-09-27,Hashtag_#Fitness,-0.19123728866516487
2022-09-27,Hashtag_#Fitness,-0.19123728866516487
2022-09-27,Hashtag_#Gaming,0.32559263312088094
2022-09-28,Hashtag_#Tech,0.17160133624439533
2022-09-28,Hashtag_#Tech,0.17160133624439533
2022-09-28,Hashtag_#Tech,0.17160133624439533
2022-09-28,Hashtag_#Fitness,-0.1659955143842853
2022-09-28,Hashtag_#Gaming,-0.009684021910330999
2022-09-28,Hashtag_#Fitness,-0.1659955143842853
2022-09-29,Hashtag_#Fitness,0.09693174426424433
2022-09-29,Hashtag_#Fitness,0.09693174426424433
2022-09-29,Hashtag_#Education,0.3599472149530026
2022-09-29,Hashtag_#Education,0.3599472149530026
2022-09-29,Hashtag_#Viral,-0.23971157961595613
2022-09-30,Hashtag_#Gaming,-0.05277250945974307
2022-09-30,Hashtag_#Tech,0.17835433624138874
2022-09-30,Hashtag_#Education,0.23651919857445358
2022-09-30,Hashtag_#Education,0.23651919857445358
2022-09-30,Hashtag_#Fitness,0.0571239652140524
2022-09-30,Hashtag_#Tech,0.17835433624138874
2022-09-30,Hashtag_#Tech,0.17835433624138874
2022-09-30,Hashtag_#Gaming,-0.05277250945974307
2022-09-30,Hashtag_#Viral,-0.17375741753602997
2022-10-01,Hashtag_#Fashion,0.026532889790565325
2022-10-01,Hashtag_#Fitness,0.22389055764972435
2022-10-01,Hashtag_#Gaming,0.18507432701459484
2022-10-01,Hashtag_#Fitness,0.22389055764972435
2022-10-01,Hashtag_#Education,-0.033669986771015376
2022-10-01,Hashtag_#Education,-0.033669986771015376
2022-10-01,Hashtag_#Fashion,0.026532889790565325
2022-10-02,Hashtag_#Fitness,-0.06208856394077405
2022-10-02,Hashtag_#Fitness,-0.06208856394077405
2022-10-02,Hashtag_#Music,0.44027318654037634
2022-10-02,Hashtag_#Fashion,-0.04871230310309471
2022-10-02,Hashtag_#Fitness,-0.06208856394077405
2022-10-02,Hashtag_#Music,0.44027318654037634
2022-10-03,Hashtag_#Music,0.3310145354372854
2022-10-03,Hashtag_#Viral,-0.32849531943886157
2022-10-04,Hashtag_#Education,-0.0013760718068006872
2022-10-04,Hashtag_#Gaming,0.13556263131409002
2022-10-04,Hashtag_#Education,-0.0013760718068006872
2022-10-04,Hashtag_#Music,0.38853574652546485
2022-10-04,Hashtag_#Music,0.38853574652546485
2022-10-04,Hashtag_#Gaming,0.13556263131409002
2022-10-04,Hashtag_#Fashion,-0.10264038843896127
2022-10-04,Hashtag_#Viral,-0.507571544006124
2022-10-04,Hashtag_#Education,-0.0013760718068006872
2022-10-04,Hashtag_#Fashion,-0.10264038843896127
2022-10-05,Hashtag_#Fashion,-0.16519485008648585
2022-10-05,Hashtag_#Fashion,-0.16519485008648585
2022-10-05,Hashtag_#Fitness,0.1197409544804987
2022-10-05,Hashtag_#Education,0.10829989120410873
2022-10-05,Hashtag_#Fitness,0.1197409544804987
2022-10-05,Hashtag_#Tech,0.007149796933314053
2022-10-05,Hashtag_#Fitness,0.1197409544804987
2022-10-06,Hashtag_#Fitness,0.35918171343699257
2022-10-06,Hashtag_#Fitness,0.35918171343699257
2022-10-06,Hashtag_#Fitness,0.35918171343699257
2022-10-07,Hashtag_#Fitness,0.2924315061844624
2022-10-07,Hashtag_#Fitness,0.2924315061844624
2022-10-07,Hashtag_#Education,0.26332831041608296
2022-10-07,Hashtag_#Fitness,0.2924315061844624
2022-10-07,Hashtag_#Education,0.26332831041608296
2022-10-07,Hashtag_#Tech,0.020780515239649196
2022-10-07,Hashtag_#Viral,-0.15754118709405585
2022-10-07,Hashtag_#Fitness,0.2924315061844624
2022-10-08,Hashtag_#Fitness,0.4293224911169209
2022-10-08,Hashtag_#Viral,-0.5076021013657297
2022-10-08,Hashtag_#Fitness,0.4293224911169209
2022-10-08,Hashtag_#Fashion,-0.021258147933556563
2022-10-08,Hashtag_#Viral,-0.5076021013657297
2022-10-08,Hashtag_#Fitness,0.4293224911169209
2022-10-08,Hashtag_#Fashion,-0.021258147933556563
2022-10-09,Hashtag_#Music,0.627812086589894
2022-10-09,Hashtag_#Fashion,-0.07368225341396156
2022-10-09,Hashtag_#Gaming,-0.22840757705004502
2022-10-09,Hashtag_#Education,-0.0540647409442403
2022-10-09,Hashtag_#Tech,0.15774010322414414
2022-10-09,Hashtag_#Education,-0.0540647409442403
2022-10-09,Hashtag_#Fashion,-0.07368225341396156
2022-10-09,Hashtag_#Gaming,-0.22840757705004502
2022-10-09,Hashtag_#Music,0.627812086589894
2022-10-09,Hashtag_#Tech,0.15774010322414414
2022-10-10,Hashtag_#Music,0.491882703481064
2022-10-10,Hashtag_#Gaming,-0.04663918523796391
2022-10-10,Hashtag_#Viral,-0.277590740801591
2022-10-10,Hashtag_#Music,0.491882703481064
2022-10-10,Hashtag_#Education,-0.16682552234764797
2022-10-10,Hashtag_#Gaming,-0.04663918523796391
2022-10-10,Hashtag_#Education,-0.16682552234764797
2022-10-11,Hashtag_#Fashion,-0.08181129327446982
2022-10-11,Hashtag_#Music,0.519855440542966
2022-10-11,Hashtag_#Tech,0.02179959351670315
2022-10-11,Hashtag_#Gaming,-0.016585475528354876
2022-10-11,Hashtag_#Gaming,-0.016585475528354876
2022-10-11,Hashtag_#Music,0.519855440542966
2022-10-12,Hashtag_#Fashion,-0.1224653845890394
2022-10-12,Hashtag_#Tech,-0.05747741101387276
2022-10-12,Hashtag_#Gaming,-0.3397020597516492
2022-10-12,Hashtag_#Tech,-0.05747741101387276
2022-10-12,Hashtag_#Tech,-0.05747741101387276
2022-10-12,Hashtag_#Fashion,-0.1224653845890394
2022-10-14,Hashtag_#Tech,0.0112551217496844
2022-10-14,Hashtag_#Music,0.29668555353183007
2022-10-14,Hashtag_#Tech,0.0112551217496844
2022-10-14,Hashtag_#Fitness,0.29124640949461783
2022-10-14,Hashtag_#Viral,-0.07024469050526484
2022-10-14,Hashtag_#Education,0.24845632357607828
2022-10-14,Hashtag_#Fitness,0.29124640949461783
2022-10-14,Hashtag_#Fitness,0.29124640949461783
2022-10-14,Hashtag_#Viral,-0.07024469050526484
2022-10-15,Hashtag_#Gaming,-0.08808338834782403
2022-10-15,Hashtag_#Fitness,0.3951811321518637
2022-10-15,Hashtag_#Fitness,0.3951811321518637
2022-10-15,Hashtag_#Fitness,0.3951811321518637
2022-10-15,Hashtag_#Tech,0.09265201725200439
2022-10-15,Hashtag_#Tech,0.09265201725200439
2022-10-15,Hashtag_#Gaming,-0.08808338834782403
2022-10-16,Hashtag_#Education,-0.06314751221161756
2022-10-16,Hashtag_#Viral,-0.06929218757439011
2022-10-16,Hashtag_#Fitness,0.04610416644555432
2022-10-16,Hashtag_#Tech,0.20382547621527916
2022-10-16,Hashtag_#Tech,0.20382547621527916
2022-10-16,Hashtag_#Education,-0.06314751221161756
2022-10-17,Hashtag_#Viral,-0.17395755888360198
2022-10-17,Hashtag_#Music,0.40918693192124056
2022-10-17,Hashtag_#Fashion,-0.13786111551417263
2022-10-17,Hashtag_#Music,0.40918693192124056
2022-10-17,Hashtag_#Viral,-0.17395755888360198
2022-10-17,Hashtag_#Fashion,-0.13786111551417263
2022-10-17,Hashtag_#Fashion,-0.13786111551417263
2022-10-18,Hashtag_#Tech,0.11703235231348169
2022-10-18,Hashtag_#Tech,0.11703235231348169
2022-10-18,Hashtag_#Tech,0.11703235231348169
2022-10-19,Hashtag_#Gaming,-0.3568101043261376
2022-10-19,Hashtag_#Music,0.2147133150526762
2022-10-19,Hashtag_#Tech,0.05789313006271563
2022-10-19,Hashtag_#Fitness,0.04850419247355514
2022-10-19,Hashtag_#Gaming,-0.3568101043261376
2022-10-19,Hashtag_#Music,0.2147133150526762
2022-10-19,Hashtag_#Music,0.2147133150526762
2022-10-19,Hashtag_#Gaming,-0.3568101043261376
2022-10-20,Hashtag_#Gaming,-0.3854011665224691
2022-10-20,Hashtag_#Viral,-0.046488871485053776
2022-10-20,Hashtag_#Fitness,0.23500903892427094
2022-10-20,Hashtag_#Tech,0.17450983809235657
2022-10-20,Hashtag_#Gaming,-0.3854011665224691
2022-10-20,Hashtag_#Fashion,-0.20209112623296416
2022-10-20,Hashtag_#Fitness,0.23500903892427094
2022-10-20,Hashtag_#Tech,0.17450983809235657
2022-10-20,Hashtag_#Fashion,-0.20209112623296416
2022-10-20,Hashtag_#Gaming,-0.3854011665224691
2022-10-20,Hashtag_#Fashion,-0.20209112623296416
2022-10-20,Hashtag_#Viral,-0.046488871485053776
2022-10-21,Hashtag_#Fashion,-0.03615283982041898
2022-10-21,Hashtag_#Fashion,-0.03615283982041898
2022-10-21,Hashtag_#Gaming,-0.32342750311998725
2022-10-21,Hashtag_#Gaming,-0.32342750311998725
2022-10-21,Hashtag_#Gaming,-0.32342750311998725
2022-10-21,Hashtag_#Fashion,-0.03615283982041898
2022-10-22,Hashtag_#Music,0.06723733414843966
2022-10-22,Hashtag_#Viral,-0.30574288450172077
2022-10-22,Hashtag_#Education,-0.014447900470024096
2022-10-22,Hashtag_#Tech,0.2430762286810499
2022-10-22,Hashtag_#Music,0.06723733414843966
2022-10-22,Hashtag_#Fitness,0.21519796405304273
2022-10-22,Hashtag_#Tech,0.2430762286810499
2022-10-22,Hashtag_#Education,-0.014447900470024096
2022-10-22,Hashtag_#Viral,-0.30574288450172077
2022-10-22,Hashtag_#Music,0.06723733414843966
2022-10-23,Hashtag_#Fashion,0.16275156051472764
2022-10-23,Hashtag_#Gaming,-0.2371090371782284
2022-10-23,Hashtag_#Music,0.3104996792816336
2022-10-23,Hashtag_#Gaming,-0.2371090371782284
2022-10-23,Hashtag_#Fashion,0.16275156051472764
2022-10-23,Hashtag_#Fashion,0.16275156051472764
2022-10-23,Hashtag_#Fitness,-0.1385506144149819
2022-10-23,Hashtag_#Fitness,-0.1385506144149819
2022-10-23,Hashtag_#Gaming,-0.2371090371782284
2022-10-23,Hashtag_#Gaming,-0.2371090371782284
2022-10-23,Hashtag_#Fashion,0.16275156051472764
2022-10-23,Hashtag_#Music,0.3104996792816336
2022-10-23,Hashtag_#Fitness,-0.1385506144149819
2022-10-23,Hashtag_#Music,0.3104996792816336
2022-10-24,Hashtag_#Music,0.11675456117000058
2022-10-24,Hashtag_#Music,0.11675456117000058
2022-10-24,Hashtag_#Viral,-0.07146333519975143
2022-10-24,Hashtag_#Viral,-0.07146333519975143
2022-10-24,Hashtag_#Music,0.11675456117000058
2022-10-24,Hashtag_#Music,0.11675456117000058
2022-10-25,Hashtag_#Music,0.09201144650293279
2022-10-25,Hashtag_#Fashion,0.15059507813118825
2022-10-25,Hashtag_#Fashion,0.15059507813118825
2022-10-25,Hashtag_#Music,0.09201144650293279
2022-10-25,Hashtag_#Music,0.09201144650293279
2022-10-25,Hashtag_#Fashion,0.15059507813118825
2022-10-26,Hashtag_#Tech,0.18413043774924442
2022-10-26,Hashtag_#Tech,0.18413043774924442
2022-10-26,Hashtag_#Gaming,-0.22883319004743366
2022-10-26,Hashtag_#Gaming,-0.22883319004743366
2022-10-26,Hashtag_#Gaming,-0.22883319004743366
2022-10-27,Hashtag_#Music,0.08513402833980196
2022-10-27,Hashtag_#Music,0.08513402833980196
2022-10-27,Hashtag_#Fitness,0.07424830069996573
2022-10-27,Hashtag_#Tech,0.2821929844648746
2022-10-27,Hashtag_#Education,0.39473264256390944
2022-10-27,Hashtag_#Music,0.08513402833980196
2022-10-27,Hashtag_#Education,0.39473264256390944
2022-10-27,Hashtag_#Fitness,0.07424830069996573
2022-10-28,Hashtag_#Education,0.2501061397664617
2022-10-28,Hashtag_#Music,-0.24995595488804195
2022-10-28,Hashtag_#Music,-0.24995595488804195
2022-10-28,Hashtag_#Viral,0.12104587292423769
2022-10-28,Hashtag_#Tech,0.23958081096717193
2022-10-28,Hashtag_#Education,0.2501061397664617
2022-10-28,Hashtag_#Education,0.2501061397664617
2022-10-28,Hashtag_#Music,-0.24995595488804195
2022-10-28,Hashtag_#Education,0.2501061397664617
2022-10-28,Hashtag_#Tech,0.23958081096717193
2022-10-29,Hashtag_#Fashion,0.2422845457296745
2022-10-29,Hashtag_#Education,-0.041801645305319254
