Post_Date,Platform,Hashtag,Content_Type,Region,Engagement_Level,Views Cleaned,Likes Cleaned,Shares Cleaned,Comments Cleaned,Platform_Instagram,Platform_TikTok,Platform_Twitter,Platform_YouTube,Hashtag_#Challenge,Hashtag_#Comedy,Hashtag_#Dance,Hashtag_#Education,Hashtag_#Fashion,Hashtag_#Fitness,Hashtag_#Gaming,Hashtag_#Music,Hashtag_#Tech,Hashtag_#Viral,Content_Type_Live Stream,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Region_Australia,Region_Brazil,Region_Canada,Region_Germany,Region_India,Region_Japan,Region_UK,Region_USA,Engagement_Level_High,Engagement_Level_Low,Engagement_Level_Medium,y,Engagement_Lag1,Engagement_Lag7,recency_days,recency_days_norm,dow,month
2022-05-27,TikTok,#Tech,Shorts,Japan,Low,-0.28639819107796677,1.6136677303116183,-0.3768499534828003,1.1885119452821649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,582,0.7994505494505495,4,5
2022-05-27,YouTube,#Tech,Tweet,Japan,Medium,-1.431467585938214,0.7974354966947867,-0.5276234890411137,0.7903484067795061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,582,0.7994505494505495,4,5
2022-05-27,Twitter,#Comedy,Video,USA,Medium,-0.712303978989533,-0.33167271147367827,1.1383518231902814,1.0714503246779017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2.0,3.0,582,0.7994505494505495,4,5
2022-05-27,Instagram,#Comedy,Reel,Brazil,Medium,-0.4069242739555432,1.327604351732323,-0.6270954861426846,-0.8910121307871106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,1.0,582,0.7994505494505495,4,5
2022-05-27,Twitter,#Comedy,Post,Australia,Medium,1.139785894399349,-1.3763801330439458,1.3364356306319085,0.03798945043177083,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,3.0,582,0.7994505494505495,4,5
2022-05-27,Twitter,#Fashion,Reel,UK,Low,0.23948608934926,-1.6581479536121688,-0.5114519779246355,1.299062363304971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2.0,2.0,582,0.7994505494505495,4,5
2022-05-28,YouTube,#Fitness,Video,India,Medium,0.7769043203191323,-0.9228523469071862,1.6195747050521185,-0.6483473119986078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,581,0.7980769230769231,5,5
2022-05-28,Instagram,#Gaming,Live Stream,Brazil,Low,-1.3640873048778013,1.6897683903013245,1.4510125072656792,-1.1038514409766802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,581,0.7980769230769231,5,5
2022-05-28,Instagram,#Fitness,Live Stream,Germany,High,-0.7229861768869487,0.4028884933777985,-1.0806891692246665,-0.38124798029689466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,2.0,581,0.7980769230769231,5,5
2022-05-28,Instagram,#Fitness,Video,USA,Low,-0.114455850773058,-1.3179397591352449,0.9463925454906397,0.817583436932053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3.0,2.0,581,0.7980769230769231,5,5
2022-05-28,TikTok,#Fitness,Post,Brazil,High,1.3565230232572092,-1.6329912259699053,1.2031410900675756,-0.6780327947355742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,2.0,581,0.7980769230769231,5,5
2022-05-28,YouTube,#Dance,Post,UK,Low,1.6084451425210349,0.7328358468637579,1.4184630402099594,-0.30220338121662355,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0,2.0,581,0.7980769230769231,5,5
2022-05-29,TikTok,#Challenge,Tweet,Australia,Low,1.5893920594151498,-0.9993825626979996,-0.73554783303447,1.402961552884353,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,580,0.7967032967032966,6,5
2022-05-29,YouTube,#Gaming,Tweet,Japan,Medium,-1.0052465878763617,0.5148501344405855,-0.04860268528875443,0.27729364853306987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,580,0.7967032967032966,6,5
2022-05-29,Instagram,#Gaming,Video,Brazil,Low,-0.8230468981374665,-1.0820027712174138,-1.6103921769654774,1.3996709451281326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,580,0.7967032967032966,6,5
2022-05-29,Instagram,#Challenge,Live Stream,Canada,High,-0.5440352074143724,-1.17654661737724,1.064788651345536,0.6373001396497695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,3.0,580,0.7967032967032966,6,5
2022-05-29,Twitter,#Comedy,Post,India,High,-1.6207423730721198,-1.2611552535566186,1.6891466103234352,-0.8772195833833787,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3.0,1.0,580,0.7967032967032966,6,5
2022-05-30,Twitter,#Gaming,Post,USA,High,-0.3964051630489278,-1.0503195667260696,-0.4478669725134618,1.4987392424696593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3.0,3.0,579,0.7953296703296703,0,5
2022-05-30,YouTube,#Comedy,Live Stream,USA,Low,0.6189812940679297,-1.6213308644656559,-0.36673415716738633,1.4472797381968523,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3.0,1.0,579,0.7953296703296703,0,5
2022-05-30,Instagram,#Dance,Shorts,Japan,Medium,0.5929250637100344,-0.5617899111184436,-0.8308909336807699,1.31320497536362,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1.0,579,0.7953296703296703,0,5
2022-05-30,Instagram,#Comedy,Tweet,Australia,High,-0.9115880588739389,0.9056558452963173,1.0002058292910052,0.919102186857999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0,2.0,579,0.7953296703296703,0,5
2022-05-30,Twitter,#Tech,Live Stream,Germany,High,0.10808525628681055,-0.21889352872491302,-1.184152432899666,-0.06422942880400934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3.0,1.0,579,0.7953296703296703,0,5
2022-05-30,YouTube,#Challenge,Shorts,Japan,Low,-0.17190632685999924,-1.1124388782216728,-0.626304114322091,0.9838641480176543,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3.0,3.0,579,0.7953296703296703,0,5
2022-05-30,TikTok,#Education,Video,UK,Medium,-0.6010190354309987,0.04676594930178897,-0.9940511586048962,-1.2571797598303505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1.0,3.0,579,0.7953296703296703,0,5
2022-05-31,TikTok,#Fashion,Video,Australia,Low,-1.069990067505685,-0.05266236201578876,0.37605431513586973,0.42971179928395575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,3.0,578,0.7939560439560439,1,5
2022-05-31,YouTube,#Fashion,Post,Brazil,High,0.22622602061406918,-0.6919453188539335,-0.7024478464513807,-1.1184141306212299,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,1.0,578,0.7939560439560439,1,5
2022-05-31,Instagram,#Challenge,Post,Germany,Medium,-1.2050260958882826,0.8997044189551704,1.3641336443526848,0.741269342160135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,2.0,578,0.7939560439560439,1,5
2022-05-31,TikTok,#Tech,Tweet,Australia,High,-0.2091175703407394,1.4522586738858914,1.1270317654087467,-1.070105208242676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0,3.0,578,0.7939560439560439,1,5
2022-05-31,Twitter,#Viral,Shorts,India,Medium,-1.4989993049186559,1.0608986974803438,-0.6143647220722657,0.7315375447534409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,3.0,578,0.7939560439560439,1,5
2022-05-31,TikTok,#Music,Post,UK,Medium,-0.4182423740691883,-0.8423175625189538,-1.1921349660465232,0.40261679499337566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2.0,1.0,578,0.7939560439560439,1,5
2022-05-31,TikTok,#Comedy,Reel,India,Low,1.1546686101690566,-1.0887855958832846,0.7508204833926357,-1.2294546391609198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,578,0.7939560439560439,1,5
2022-05-31,Twitter,#Comedy,Live Stream,Japan,High,-1.2827315650889393,-0.8181792978244767,-0.2879066423421705,0.502315208713753,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,1.0,1.0,578,0.7939560439560439,1,5
2022-05-31,Twitter,#Music,Video,India,Low,-1.214101407258696,0.7275148975855265,1.447055648162711,-1.3813126864639382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,3.0,578,0.7939560439560439,1,5
2022-06-01,YouTube,#Gaming,Reel,Australia,High,1.6968122524353928,1.2208735917959224,0.5570376097585826,-1.0413999065394777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,2.0,577,0.7925824175824175,2,6
2022-06-01,Twitter,#Music,Tweet,Japan,Medium,0.4966502904602364,-0.477139705022829,-0.0646709739938508,-0.687554553349318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,3.0,3.0,577,0.7925824175824175,2,6
2022-06-01,YouTube,#Tech,Post,Canada,High,-0.010278896103476964,1.0428919954307037,-0.20567278794135604,-0.5868759585951729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0,2.0,577,0.7925824175824175,2,6
2022-06-01,Instagram,#Challenge,Shorts,Canada,Medium,1.0663357622275558,0.5567179684097947,0.5195678744269981,0.9813436825022516,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,2.0,577,0.7925824175824175,2,6
2022-06-01,Twitter,#Education,Tweet,Japan,Low,1.2752488269637474,1.165211473955673,1.1433753138775278,-1.254379242591014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,577,0.7925824175824175,2,6
2022-06-01,YouTube,#Tech,Reel,USA,Low,0.23226777690770659,-0.655918058115908,0.575720866218684,-1.560405763919504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.0,3.0,577,0.7925824175824175,2,6
2022-06-01,Twitter,#Viral,Video,Australia,Medium,-0.32422615007013644,-1.2901641267701018,1.37373332861119,0.6104851870831232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1.0,577,0.7925824175824175,2,6
2022-06-01,YouTube,#Tech,Tweet,Australia,Low,1.1495683728895347,0.9397154633324968,0.3810778058231161,0.9240030920268378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,3.0,577,0.7925824175824175,2,6
2022-06-02,Instagram,#Gaming,Reel,USA,Medium,-0.015656655363141977,1.26987759471901,0.07763832383115693,1.4185744364936537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0,2.0,576,0.7912087912087912,3,6
2022-06-02,YouTube,#Challenge,Tweet,USA,Low,-0.9653293337793605,-0.18058685091327012,1.1510481797902397,-1.0652743160048208,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2.0,3.0,576,0.7912087912087912,3,6
2022-06-02,TikTok,#Dance,Post,Canada,Medium,-0.03690113425297307,-0.3611873520013684,0.10695348866358116,-1.0172454453502007,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,2.0,576,0.7912087912087912,3,6
2022-06-02,Twitter,#Comedy,Video,Brazil,Medium,1.364420408000792,-0.34967248520394567,-0.6193193978185908,1.6161509277288397,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,1.0,576,0.7912087912087912,3,6
2022-06-02,Instagram,#Dance,Video,India,High,-1.483258669348604,1.4666557215423561,-0.6609868445463675,0.4858621699326514,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0,1.0,576,0.7912087912087912,3,6
2022-06-02,Twitter,#Fashion,Live Stream,Australia,Low,0.5299022203575994,-0.05526741009992291,1.0301059211212595,1.374186238250171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,2.0,576,0.7912087912087912,3,6
2022-06-02,Twitter,#Dance,Reel,UK,High,-1.6079941782114153,0.8976605647402247,-1.2033518014166762,-0.5578906051680408,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0,1.0,576,0.7912087912087912,3,6
2022-06-02,Twitter,#Gaming,Post,USA,Low,0.9997736570789727,-1.619862060758644,-0.7333457549249921,-0.02474213572936549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3.0,2.0,576,0.7912087912087912,3,6
2022-06-02,YouTube,#Fashion,Live Stream,Canada,High,-1.425346341867548,0.351140875983123,-0.018152073931130674,0.0012326616654800165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0,1.0,576,0.7912087912087912,3,6
2022-06-02,TikTok,#Challenge,Live Stream,Japan,High,-0.5241858760592862,-0.2576089773795451,1.2023497182469822,-0.08460319172018195,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3.0,2.0,576,0.7912087912087912,3,6
2022-06-03,Twitter,#Viral,Post,Brazil,Low,1.3619473787999599,0.4857373364365118,-0.9687960752868219,-0.7004369326502657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.0,2.0,575,0.7898351648351648,4,6
2022-06-03,YouTube,#Fitness,Shorts,Canada,Medium,-1.591149621875905,-1.3153762809673468,1.005883061917003,-1.5884109363128682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,3.0,575,0.7898351648351648,4,6
2022-06-03,TikTok,#Dance,Shorts,Germany,High,-0.7251453664164089,-0.9259285207086638,1.1669100236725725,-0.0020579460907403035,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0,1.0,575,0.7898351648351648,4,6
2022-06-03,Twitter,#Education,Live Stream,USA,Low,-0.42220168765256555,1.5538763341252413,-1.4514640709080038,-0.18920251060939808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3.0,3.0,575,0.7898351648351648,4,6
2022-06-03,TikTok,#Fashion,Video,Japan,Medium,-0.64681907026758,0.23958107744395246,0.2656407424278306,1.17815003149662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1.0,575,0.7898351648351648,4,6
2022-06-03,TikTok,#Dance,Reel,Canada,High,1.6728754677184436,1.4221135562952858,0.18048225303786586,1.2413016952436569,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0,3.0,575,0.7898351648351648,4,6
2022-06-03,Twitter,#Gaming,Reel,Japan,Medium,-0.9049234199137577,0.8258346778034726,0.27376090545653026,-0.5385670362166193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,3.0,3.0,575,0.7898351648351648,4,6
2022-06-04,YouTube,#Fitness,Shorts,UK,Low,0.8101398044695237,0.7467617688028794,0.42191947325983864,-1.3857935140468767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2.0,1.0,574,0.7884615384615384,5,6
2022-06-04,YouTube,#Comedy,Post,India,Low,-1.245538823073542,-1.7033968074352543,1.2615993823801213,-1.6636048241890518,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,2.0,574,0.7884615384615384,5,6
2022-06-04,TikTok,#Comedy,Reel,Canada,Medium,1.482343266180679,-1.2135784844243067,-0.4357555429113335,-1.4448144148658921,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,3.0,574,0.7884615384615384,5,6
2022-06-04,Twitter,#Music,Tweet,USA,High,0.9718241101009889,1.1856500161051298,-1.151121261257498,-1.4018264752420777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,2.0,1.0,574,0.7884615384615384,5,6
2022-06-04,Instagram,#Music,Video,Canada,Medium,-1.272755849071839,-1.4378481825185156,-0.055415364439951605,1.1847312470090607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0,2.0,574,0.7884615384615384,5,6
